   4.0760234601663625e-01   2.8285840252121890e+00   3.0761371311000181e+00   7.7546471135057038e-01   9.5122529412589718e-01   1.7811618294379350e+00   1.8947332834897939e+00   2.6254333983620946e+00   3.3887608625027887e+00   1.4934337503882089e-01
   1.4289106601392079e-06   1.4701570076804317e-06   3.0901800478322173e-07   1.1479745682953753e-06   2.7551546974356972e-07   7.5440504450230326e-07   1.3253870248287912e-06   3.5966229886446605e-07   1.4121755901673135e-06   5.2089137872914208e-07
   4.2704587127472056e-02   3.8331487838662311e-02   5.7805283322155163e-02   4.4122365719179400e-02   4.2872372036823231e-02   4.9793338735887295e-02   5.2881350741050930e-02   4.5076442719991283e-02   5.7222838783065236e-02   5.6122491443658544e-02
  -1.5087899207049427e-01  -2.8614596239326873e-01  -1.4088372531610949e-01  -3.8928474903363108e-01  -2.0088755534498687e-01  -2.7896683750681928e-01  -3.5244197760449936e-01  -3.0313418053477137e-01  -1.6373177769390412e-01  -4.0307426293286774e-01
  -4.3776505569754339e-03  -1.3909004398040960e-02  -2.8422145119936723e-04  -1.4470463808310706e-02  -5.2093185603728845e-04  -1.1783977676455906e-02  -3.0355597657397088e-03  -1.0792829597167760e-02  -5.7404139760843277e-03  -1.3979278199966591e-02
  -9.1063960321081616e-01  -7.8605092929772180e-01  -5.1113393093756598e-01  -2.2574029471845729e+00  -7.1074235850246059e-01  -1.3189794152396426e+00  -2.6825743816032706e+00  -2.3463029795811456e+00  -2.7191013707805904e+00  -2.1353889457279784e-02
   2.5881542387761813e-01   1.4599761808853895e-01   3.4406164720970128e-01   1.7960400449191485e-01   1.7188953387936817e-01   3.3031158440653963e-02   4.4643383344353310e-01   8.0370539876787350e-01   1.3666338165894426e-01   7.0586029574798281e-01
   3.6442809971689027e-01   2.6763636568873245e-01   3.4823906053894932e-01   3.4321473082206444e-01   3.0008563968369539e-01   3.1901649254925879e-01   3.6267636567977268e-01   2.5441661616935674e-01   2.9088655981868022e-01   3.9415632142244417e-01
   1.0369302681778092e+00   8.7067588862989398e-01   1.2717715503275786e+00   1.1388291063452822e+00   1.3485686414812101e+00   7.9696775877151294e-01   1.0046788714740478e+00   1.0027176865478851e+00   9.3396563097098895e-01   4.9033456874089676e-01
   4.3631055540688918e-01   1.6056522964050413e-01   3.8156672530226787e-01   7.5871184238902400e-01   5.6322275123029197e-01   4.1279569192151644e-02   7.7958395943070857e-01   4.2459760776158006e-01   2.5276953200127839e-01   3.8377875723743837e-01
  -3.1171390831573836e-01  -1.9946759083571899e-01  -1.9472738215238736e-01  -3.3202233128531744e-01  -2.1475627144954632e-01  -3.8704866063924737e-01  -6.4935436346274467e-02  -1.6207595794087964e-01  -3.0114020037762257e-02  -2.7395219113153002e-01
   1.2874163571470150e+00   1.2904372782618079e+00   6.2677757134040080e-01   9.7441281005082248e-01   9.0314472737300910e-01   1.1469112885787325e+00   8.8308166886776696e-01   5.3774125576798282e-01   4.3776511223175829e-03   8.0806025657662384e-01
   9.5857242600578130e-01   1.2223874166422002e+00   1.6175334378356561e+00   1.0130991980970006e+00   8.2837597874478930e-01   1.9807070201285288e+00   1.9668893325060353e+00   9.7782879515323451e-01   1.3518168071233339e+00   1.6473760262899639e+00
   3.1541360167717458e-01   3.7938801739879091e-01   4.1372259316477028e-01   4.4483705096638970e-01   3.1355141768683931e-01   5.5085385728592196e-01   3.1178388696239900e-02   2.9572323307088533e-01   6.0842976760638723e-01   2.5806248123927555e-01
   3.8099531044042045e-01   1.3046603500771581e+00   4.2026159250462741e-01   1.6408681284846105e-01   7.8268847511856166e-01   4.4549516928776833e-01   3.2713429575364422e-01   1.2263292853392667e+00   9.5714394244145495e-01   6.7171183276186963e-01
  -5.2608134252879399e-03  -4.9230232390364420e-03  -6.1800265225644925e-03  -4.9511531530134090e-03  -4.9545501614900083e-03  -5.9346144279424336e-03  -5.5495416184497669e-03  -4.9139370189733526e-03  -5.8152789048916079e-03  -6.4466060704359233e-03
   2.2823382202969345e-08   1.1029982744257943e-06   1.9500286516677216e-07   1.2814854521044030e-06   3.9509714392291047e-07   1.1132548384253281e-06   1.3188855967500689e-06   2.1437763805682585e-07   1.2714661691203935e-06   1.3793207058724294e-06
   1.1640623123663225e-03   8.7473520452929325e-03   8.3750562918462525e-03   3.9657745937285473e-03   1.3230700573721246e-02   3.5416418360146862e-03   1.1246310219102280e-03   7.5338932951362911e-03   3.6515271076268379e-03   7.9792043675241033e-03
  -7.2178004421434599e-02  -8.4547106518526829e-02  -8.9544160994082370e-02  -8.9911717140167338e-02  -9.4930599775807631e-02  -6.9529781579139902e-02  -7.8109279848020657e-02  -8.7670713065340425e-02  -8.8934541212713755e-02  -8.9522600823108950e-02
  -2.5198935044459757e-02  -2.5199211793475017e-02  -2.5198556877171707e-02  -2.5199685743313285e-02  -2.5198573745748073e-02  -2.5199435911464702e-02  -2.5199999004388029e-02  -2.5199927143219534e-02  -2.5198548642086472e-02  -2.5199109146091046e-02
   6.9067593377082268e+00   2.1865656314286168e+00   7.3835540291648689e+00   1.5172466395883379e+00   2.1718013231833257e+00   3.8000456647280494e+00   1.6830395786610186e-01   3.5201369288519899e+00   9.0038622669135258e+00   5.9578731374302567e+00
  -1.6892007523218804e-05  -2.0462308132748746e-05  -2.0443141341937466e-05  -1.8608520709398463e-05  -9.1178734976307002e-06  -2.4438097244581567e-05  -2.0987430302577703e-06  -4.8407337259124666e-06  -1.2535112925295767e-05  -8.4256104401692093e-06
  -4.2376537608250793e+00  -2.1836267434741949e+00  -1.7404600276080311e+00  -1.9771805865884189e+00  -1.9411996181887949e+00  -3.1019930640484894e+00  -7.9033346875477872e-01  -2.4223358254912557e+00  -1.4721863293560569e+00  -4.6471851076822812e+00
  -2.3290029264462547e-01  -2.2799993028155663e-01  -2.6473967640477919e-01  -2.3832326723672140e-01  -2.5339292432712135e-01  -2.3520271312682733e-01  -2.6920156690811509e-01  -2.2755243092476943e-01  -2.3160853810544940e-01  -2.3538906545684926e-01
   1.8333037073466962e+00   3.7832171538350923e-01   6.8698795371327592e-01   1.3310613060877159e+00   3.7677829551527231e-01   4.0609927371954901e-01   2.0754597524312306e+00   3.3694212956280112e-01   6.8016875683824052e-01   1.4017123714343422e+00
   4.6112224630444912e-02   2.6508310894603693e-02   2.7992363810610037e-02   4.5154667304737148e-02   3.3002186712252850e-02   5.2154486277632597e-02   3.9014629122102892e-02   4.9917385464818137e-02   3.4251568923755457e-02   2.6728419571364660e-02
   9.6244128923876993e-01   1.1843308009780427e+00   7.0830731042918522e+00   5.2914533600499869e+00   5.0854458592760459e+00   1.9623223718275762e-01   3.7811318038273347e+00   5.7303998497399586e+00   6.5765521667148743e+00   5.4447615090333912e-01
   5.4254228148437419e+05   7.6123540409284551e+05   6.2649494360092725e+05   3.2468491347110551e+05   7.5649995496329723e+05   4.8818841562978923e+05   8.5907352369786578e+05   8.9834554727975582e+05   4.1155543000492244e+05   2.0691706861018314e+05
   1.8159960009078051e-05   2.0079628334028019e-05   4.7988968642747838e-06   9.2742501404612309e-06   2.5604143997896246e-05   8.9747560602739418e-06   2.6190837094122994e-05   2.9582387518365049e-05   1.3226112752088678e-05   2.8668127372658293e-05
   5.2945121494437253e-02   4.0847702487071613e-01   1.0656290146986513e-01   7.9160318891561277e-01   4.7046699316112295e-01   7.4369570497243620e-01   5.5289956877928892e-01   2.3269665041082632e-01   1.6325412268500206e-01   1.3015932658197105e-01
   2.9394932171763317e+00   3.8973417500806500e+00   2.2692235687619693e+00   3.8281119256386362e+00   1.5496106573855828e-01   4.8857356354405246e-01   2.7989242292824881e+00   5.5811584309974460e-02   3.6621394080029765e+00   4.1586094579426938e+00
   2.2156571145538606e-01   7.7225797747359937e-02   2.0820497270583777e-01   2.5627961204484268e-02   2.5078075856553533e-01   1.7707728432246411e-02   6.2740580079404529e-02   2.2090649660982206e-01   4.1836066057796339e-01   2.6528917766191790e-01
   4.7281102793714301e-02   2.4825915210812538e-02   5.2274249907766537e-02   3.7819962406688112e-02   4.5905526246524456e-02   3.8405716087854973e-02   3.2365538323612816e-02   2.7611807582196973e-02   4.8869694159728708e-02   4.9220639220799854e-02
  -8.4763729880867764e-02  -6.3104602941323321e-02  -8.0108496600271112e-02  -7.8210322163856552e-02  -8.0722538966976246e-02  -7.6961181555896652e-02  -6.0736476531730074e-02  -6.3995648981366643e-02  -6.7086520100718944e-02  -9.2945623315297182e-02
   4.4495232120142919e-02   2.8565427677267791e-01   8.1379161961223745e-02   4.4380548919520352e-01   6.3861612734553708e-03   3.1341127806666647e-04   1.0855997818609921e-01   3.3400281820090599e-01   3.4988559742662073e-01   1.5576648291959860e-01
   2.6729837577535571e-02   3.9339099000598045e-02   2.8070032050361692e-02   4.8422198271546937e-02   5.1245113227217670e-02   3.1636631701068348e-02   2.6210234766977231e-02   4.0244107617245763e-02   4.3836792020058163e-02   3.4982403497057370e-02
   4.0028200286397397e-01   6.5517989787416686e-03   1.6174696977725150e-01   2.1379622134041829e-01   1.5422110274791767e-01   2.7247080184419431e-01   3.6046284986909816e-02   2.6973184685403157e-01   3.3700553080192597e-03   7.5290074728360801e-03
  -3.8552270757830402e-02  -4.5137539267889444e-02  -5.2249960875784408e-02  -3.8604814346341484e-02  -4.0227004792337914e-02  -4.3141324267006100e-02  -4.0120955123456259e-02  -3.7610880164592242e-02  -4.5438508281775973e-02  -4.8794889315386947e-02
   4.1807290626926252e-01   3.3679010377168739e-01   3.4805570722282625e-01   8.3183215401820165e-02   2.5671920018981798e-01   2.1439788739906340e-01   1.1993797435927568e-01   3.1474282112391050e-01   1.2355876234476504e-01   1.8550047042764983e-01
   7.5584884225881521e-01   1.4661369173997210e+00   1.5205521235543447e+00   6.5799081017138383e-01   1.7933656798915671e+00   1.1984704406815823e+00   1.5331135353983907e+00   3.7951091269626014e-01   5.0162022337096446e-01   1.0553822060449010e+00
  -4.5188154625724710e+00  -3.2360188232601494e-01  -6.6663867844304314e-01  -8.8414591244153784e-01   2.1440544067361156e-01  -5.2806792854162721e-01  -1.7412089225110186e+00  -3.0617729855682385e+00  -7.1377514581295509e-01  -2.9990156612111161e+00
   2.4816277275446552e+00   1.3115635913098806e+00   8.7894221823257812e+00   7.1134331863529159e+00   5.2201006025376886e+00   3.2112064681894115e+00   7.2394306984185910e+00   4.1459138195177525e+00   3.9603230897307249e+00   4.2485619712021361e-02
   6.1263592007706334e-02   6.9937366242520810e-02   6.7218107052813350e-02   6.2236264993523263e-02   4.6944156988529467e-02   7.8112116255833350e-02   7.5301669446987241e-02   5.9420191253914720e-02   5.6205636800229004e-02   7.7529763095374710e-02
   3.1054998312825627e-06   9.0761126832463830e-07   1.9154572495142191e-05   1.1461546483380677e-05   7.2258083012713265e-07   1.4655258552769985e-05   3.2953009972829113e-06   6.5476109989776159e-06   3.3673941954009917e-07   9.0130207140418522e-06
   1.4078281538652246e-05   2.3825384088939144e-05   3.9705831284851969e-06   2.8495220321853241e-05   2.9509123387989782e-05   1.1395771810045781e-05   2.3535070467720124e-05   8.0073585181062851e-06   2.0630795153787511e-05   3.9844281893836788e-06
   3.5114365462958230e+00   4.3965626634861525e+00   3.3441694984863046e+00   7.8286429310732881e+00   6.6027336826647032e+00   3.9921815891659502e+00   1.5592058672497018e+00   1.9818944714201678e+00   1.9919820473274452e-01   3.2900137108613050e+00
   1.4425346898236485e-01   3.6421457651249173e-01   3.2074250676034299e-01   3.2677612744651963e-01   3.3594448148365597e-01   1.9433113313327730e-01   1.2465410350743578e-01   1.8303054952183356e-01   6.4410720371639696e-02   1.0353817082484018e-01
   2.7306182795717400e-02   7.9918807291175578e-03   9.8028995692757068e-03   3.5072983668611397e-02   1.6271225167561982e-02   4.6828846998012666e-02   3.4246513494518405e-02   1.1087094999909182e-02   6.1796739525120908e-02   4.0801409877859761e-02
   8.8832801918666893e-01   1.5074697793723462e+00   2.6918361606206225e+00   3.9014150978133495e+00   3.9285844398611536e+00   1.5169030092891180e+00   3.3047861786438544e+00   2.7210283229074350e+00   1.9213231413021257e+00   1.0443387867101850e+00
   1.0403288206430458e-01   9.3326069484295351e-02   9.8960009170587157e-02   1.0157889964950230e-01   1.1485109156775732e-01   1.2332077544854950e-01   1.1807188281164190e-01   1.2490295907041846e-01   1.1974164834380557e-01   1.1624412428261392e-01
   1.1605022612211374e-01   9.1663166468958251e-02   8.1722447188396968e-02   9.6338733506021804e-02   8.7532473229969515e-02   8.3646432604190080e-02   1.2764727008060073e-01   1.1725658869565937e-01   9.3710671798650891e-02   9.3587896025376358e-02
   1.2291600091354488e-01   1.2939091567622182e-01   1.0639149840291652e-01   1.2529702484619321e-01   8.3637371105709776e-02   1.2713997055141354e-01   9.9229952682683489e-02   1.1025836758175327e-01   9.7285323678001981e-02   1.2645590319342373e-01
   3.2801101335918492e+00   6.3764442704187303e+00   4.2640722982112313e+00   3.7961771868388978e+00   6.5329611596287602e+00   7.1609196465793303e+00   4.8887196721321153e+00   3.5013981781215118e+00   6.8313039553538459e+00   6.1338958235295795e+00
   1.4686732852109009e+04   3.3194459757196892e+04   1.8101603604788001e+05   4.8903539997025393e+04   2.5295820766411559e+05   9.6946418792248960e+05   8.7322234533184092e+05   2.0046111343997205e+05   6.8944702116377384e+05   1.9251300305696996e+05
   3.1549040148429837e-04   7.5023657907039498e-04   2.4449015304071659e-04   1.6283729097619859e-03   1.9749232298142913e-03   1.1335235824980984e-03   2.8492056258898790e-04   1.4306896268848116e-03   1.2968208052121374e-03   2.0048379209633652e-03
   3.7246728259016724e+00   1.8069790816628417e+00   2.9958418313171009e+00   2.7007022686348119e+00   3.4175305995896803e+00   2.2984436544643456e+00   2.4193004104050106e+00   3.9363743519896066e-01   2.2757206291315564e+00   1.7364137595139524e+00
   8.2112301374622268e-05   4.2518662596937240e-05   6.7275596221668841e-04   9.1347993000495155e-04   2.0051457744700088e-03   1.5052070257336287e-03   1.1518623324648417e-03   1.3346324380299123e-03   1.2060780483164435e-03   8.2308794998953616e-05
   9.4753880298961368e-02   9.4906173925703552e-02   9.5903406823997672e-02   9.5190337255903423e-02   9.5882376277099723e-02   9.6568216622089212e-02   9.4915290411297648e-02   9.5275998487136665e-02   9.5990754994865632e-02   9.6129901586544497e-02
   2.9646800798418804e-01   2.9643876405089475e-01   2.9621167837911772e-01   2.9681223536134421e-01   2.9561401516587166e-01   2.9726219094106343e-01   2.9568317294176877e-01   2.9570410412964665e-01   2.9521864559469668e-01   2.9545625010036486e-01
   7.4399760984442864e-01   7.4291589940259783e-01   7.4290767509213662e-01   7.4294451584393972e-01   7.4333361614752436e-01   7.4255488002466574e-01   7.4290566833061789e-01   7.4371663440758140e-01   7.4272589011523438e-01   7.4333835219318289e-01
   1.0328430415873093e+00   3.0848045687879191e+00   2.9479203363298092e+00   3.0420851645248921e+00   2.0617702726266551e-01   2.1684104172499499e+00   2.1131292390964136e+00   1.5064150656062338e+00   1.7854764374208594e+00   2.5975952386776062e+00
   1.5120168283091728e-01   1.3997653615919534e-01   1.4420366653362424e-01   1.1721942204654186e-01   1.4423823586766907e-01   1.3484281202424955e-01   1.0188678600289022e-01   1.3530230199406337e-01   1.3099322701049407e-01   1.3286888984519180e-01
   3.1851448319999882e+00   1.7100065434203966e+00   1.5840250618070928e+00   1.8335742801094572e+00   2.2275590326942130e-01   2.4758829719467452e+00   1.1257349007054147e+00   3.2237649676082238e+00   3.8061243206850204e+00   6.5161243889212828e-01
   3.1025037069857664e+00   1.6270754360557635e+00   5.0995333006459664e-01   3.5875815126808899e+00   3.6218864680379994e+00   4.0887071388016549e-01   2.7572375374198144e+00   2.2830069274292550e+00   1.4528219727769613e+00   2.5406158801874423e-01
   1.1381590783338469e-01   1.6674643450464666e-01   1.2111162713898926e+00   1.2243833586674318e+00   7.3324467066566701e-03   7.0069325406944638e-01   1.0553968781160912e+00   1.9257614640708574e+00   1.6320453516074174e+00   1.6339458766555832e+00
  -6.1680317400351381e-01  -4.6372805959277952e-01  -2.4272792285002937e-01  -2.5778060970657340e-01  -3.5772097267228953e-01  -1.8057221916938043e-01  -4.2546133613349080e-02   4.8724192781580133e-03  -4.9912399571233657e-01  -4.1295392999229641e-01
   1.2221920071154304e+00   1.3578269318722318e+00   6.9187114046005727e-01   6.5153377007431945e-01   1.3670190850734505e+00   2.5052534456186704e-01   3.7309538651653318e-01   6.8157876622592539e-02   1.4739327686949031e+00   3.7464209846246876e-01
   2.6958216968005844e-01   1.6030912421233219e+00   2.0133671069322769e+00   9.1324736792717864e-01   1.7078588109796988e+00   1.5648346262309927e+00   8.2337282998054073e-01   1.6666171502926359e+00   1.6758803185711506e+00   3.4210187798673775e-01
  -8.2460803751537290e-02  -1.3055110407490533e-01  -7.9099007130982987e-02  -1.2005477586167018e-01  -1.0551696238909235e-01  -7.4739019652602642e-02  -7.1664778720862798e-02  -1.2140436062850524e-01  -1.2411033723183433e-01  -7.0123288177001766e-02
   1.2086168123712829e+01   9.3373173319044049e+00   1.1669555418495824e+01   1.1882235752499518e+01   1.1156238223269499e+01   1.1899298297683162e+01   1.0261218707288593e+01   1.0258846386014495e+01   1.1852126436805996e+01   1.1262148644039573e+01
   3.5610544003261796e-01   1.5640408013278370e-01   2.5242378217970929e-02   1.1689890308410783e-01   2.2321546585832361e-01   6.3701349757063053e-01   5.0222161079836114e-01   3.4114528950510642e-01   3.4078593635711046e-01   7.6514636284661597e-01
   2.2862956262294988e-02   3.8752904658466980e-02   4.8760863551952888e-02   8.0781520242022217e-03   6.1133095471944010e-02   4.3585643215686684e-02   4.2179043298154126e-03   6.2921997822599912e-02   1.0317232461843504e-02   4.9162953944256738e-02
   2.4045066087135950e-03   9.3225876720325041e-04   1.8320030584731144e-03   7.4391657698091190e-04   1.1705664286071496e-03   2.2195083774521778e-03   1.0891926022296777e-03   5.2863304153243334e-04   1.3115416542057771e-04   1.9038477857626448e-04
   8.7982940720231087e-04   1.7511774005805631e-03   1.2749102586994080e-03   5.6440680316363644e-04   8.8347614572753465e-04   6.9623919972138177e-04   8.7514660294177782e-04   1.6773383705419270e-03   1.0070669420584523e-03   4.0828510497338013e-04
   6.8154564354474135e-04   1.8218318522115816e-03   3.4956597280609775e-04   2.0168243523750534e-04   1.5227732744761812e-03   1.5139814776787019e-03   8.1105136124259977e-04   5.0584748426595277e-04   1.1681645034613420e-03   1.4664816604206125e-03
   1.8874198256159358e-04   2.3832614222472478e-03   4.9607921440399637e-04   1.0425135157893788e-03   1.8818350969366624e-03   9.3672573054083726e-05   2.4647811669201874e-04   1.7327317433971231e-03   1.8272088592658072e-03   1.2524110280903999e-03
   1.0162299927404687e-02   2.5311143716470540e-02   1.7583388248665642e-02   1.0043408727176118e-02   5.8583663242757489e-02   3.2660291612283135e-02   2.1287737994772477e-02   4.7563169368277404e-02   2.2215593266153525e-02   9.9642212359963428e-03
   3.3387916753936668e+00   1.6437471351474595e+00   2.2734562413869290e+00   3.3161534680244982e+00   1.4964171605261640e+00   1.0387090856572294e+00   3.3010330334461990e-03   1.6621341469494582e+00   4.0514794624435240e+00   6.9181569647891727e-01
  -7.4169556084351984e-01  -1.2983362718296569e+00  -3.8267582900668287e+00  -2.4684919433465256e+00  -3.1918470145291549e+00  -1.0179684561818187e+00  -2.4827787491905307e+00  -3.9649365303533788e+00  -3.1998098630754281e+00  -4.1156948514916358e-02
   1.7339320463705694e+00   1.9689935975927542e+00   2.9968839609393445e+00   2.3316109279380841e+00  -1.9301220847458236e+00   3.0715518096928163e+00   4.8888075456197750e+00  -6.4948453948012919e-01  -4.6852631963088043e-01  -1.6735893699053883e+00
  -1.8931128304290254e-01  -2.0012374920466236e-01  -2.0813899767451172e-01  -2.1930274295209853e-01  -1.8786452617731408e-01  -1.8964346415937056e-01  -1.9140051900099736e-01  -2.1124892659509537e-01  -2.1438715617161436e-01  -1.9317685408392177e-01
   1.7578228695715804e-03   1.2516608164179618e-03   3.7843602760709858e-04   5.3368359860057565e-04   6.7190853144578444e-04   1.0640271111573029e-03   2.7793496059609613e-04   9.6935006540137324e-04   2.2139904639869798e-04   2.0075035682460217e-03
   5.8160674552922967e-02   1.1662938639565398e-02   2.1180026577599518e-02   1.6917928325912813e-02   2.9877481483782491e-02   3.7746601230073069e-02   6.0170561959584784e-03   2.3757266851584746e-02   4.5356983083634103e-02   1.1852871201011542e-02
  -3.5372055807612401e+00  -4.7891516742520910e+00  -2.0452620468548486e+00  -2.8363382387557499e+00  -6.5241909335186277e+00  -7.7133162482804041e+00  -5.0185652655260311e+00  -7.2788632759230172e+00  -6.0944652543239997e+00  -1.1742362812934264e+00
   1.6595852342117610e-04   2.6486816903190645e-03   7.9923393842813682e-03   4.4447951299381545e-03   7.5468496108023198e-03   6.3470372409872283e-03   8.6879466971795227e-03   5.2689638512446353e-03   5.0176683128701893e-03   5.5215840402771093e-03
   7.7616907570136777e-07   7.6435102697220922e-07   1.2768744566886959e-06   4.8023647815817795e-07   4.3250444057362262e-07   1.2265041454606236e-06   2.3584846306807474e-07   1.3385373483743224e-06   4.2701119161352501e-07   2.7549908013922310e-07
  -8.6594748906990253e-03  -3.1215190965933816e-02  -5.0737793776147656e-02  -3.9892547500841681e-02  -6.0884730507571941e-02  -5.8717241704028915e-03  -4.3456580715828821e-02  -4.6463143234799012e-02  -4.4322238459637946e-03  -1.9798484655335027e-02
   4.1561901526051503e-07   2.8866835576930922e-07   3.8497693694947470e-08   1.3257222930378858e-06   1.3092234972145824e-06   5.9567422863729517e-07   1.0772103656468865e-06   1.2565324717389870e-06   3.0297859438720201e-07   3.5965773448473421e-07
   6.5788855507474167e-02   7.0310489591279016e-02   7.6988564967610140e-02   7.7445196327067520e-02   6.5048638895444821e-02   7.3194197651521395e-02   7.7564320158626202e-02   7.2053188389339884e-02   8.3351106440137102e-02   7.3790486546582337e-02
   7.8031985722405391e-06   9.1079421767203898e-06   9.7622518760111343e-06   1.8726491839778533e-05   9.5387324266403937e-06   2.3983759995752926e-06   7.8705785134577544e-06   1.9629366723993123e-05   5.5149262431899572e-06   5.2779301309218130e-06
  -5.3183032078349547e-02  -4.7026628130353958e-02  -4.2070908502596129e-02  -5.8025001852376586e-02  -3.6338733022861051e-02  -5.3515822034757764e-02  -4.6536163801896693e-02  -4.5448127966748422e-02  -5.6769963503225204e-02  -5.9078287389120271e-02
  -6.6358545011840127e+00  -5.7333224689650013e+00  -7.8493428075698963e+00  -7.2962406527618411e+00  -7.6687030550232418e+00  -5.9165089407253317e+00  -7.1541948019943113e+00  -6.7571507316885526e+00  -8.3364766819956930e+00  -7.4603143831107266e+00
   2.4587719101682570e-02   2.4334779147416736e-02   1.8152861044174642e-02   1.8852704350493726e-02   1.8390665877798355e-02   2.4383725100682069e-02   2.0737363679542493e-02   2.2754068866274672e-02   1.7803327187066696e-02   1.8196781838483753e-02
   5.2372839134200634e-02   6.7699522316757244e-02   7.8003367122970457e-02   4.9661284620441115e-02   7.3700440500570175e-02   6.0654981325260628e-02   5.2377175421292721e-02   7.4410100543880919e-02   5.3285588249878203e-02   6.9672317433661479e-02
   4.7127399181170659e+00   4.7917623093842234e+00   5.7323450936373357e+00   2.7147236025147889e+00   2.2456356180540893e+00   1.5096797260828128e+00   3.0069860039832612e+00   7.4294124952796512e+00   4.4431220280708361e+00   5.2388524590349475e+00
   4.4176424246996308e-03   3.3099834208356119e-03   4.0992155336670687e-03   3.0334039267531183e-03   3.3063463504100113e-03   3.6573546273301230e-03   4.5489819367698315e-03   4.4466405618836845e-03   3.7900611397470620e-03   3.3697004388141302e-03
  -2.8708140813276176e-03  -2.5947487957337832e-02  -7.4607645498493691e-04  -2.5627845073915207e-02  -1.3810800277710932e-02  -5.4356169157248786e-03  -2.3923937634161972e-02  -6.2595386813541626e-05  -2.4247683729979881e-02  -6.6346649118564933e-03
   1.6278648440989994e-07   1.8659445734995140e-08   1.1117948334033915e-06   9.7879872637155872e-07   1.3927959013917448e-06   1.4007400364255080e-07   7.4879845786444884e-07   8.1333015351732158e-07   4.5525490240070190e-07   4.7376526983098244e-07
   6.3539093737850771e-02   5.0271834173543251e-02   6.3047982638279293e-02   4.6645422510063844e-02   4.9926236858220452e-02   6.7935942848215539e-02   6.5737842300509081e-02   6.6076432616785183e-02   6.2749420190972557e-02   6.1912366833613841e-02
   9.7588539345627581e+00   1.1021696339124153e+01   1.2246458990122822e+01   1.1704859913746326e+01   1.1976737727702670e+01   1.0685762448509362e+01   1.0679137067731494e+01   9.4095239879726780e+00   1.2191433056253004e+01   1.0516659398085462e+01
   2.3477418454408712e+00   5.4080348232540780e+00   1.9495220443911603e+00   2.1983835816133128e+00   6.7125432626952168e+00   2.4697139872214979e+00   6.3435779368741301e+00   1.4337621447439841e+00   4.6678342891884368e+00   5.5388481295746779e+00
